GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Ec2MetadataServiceConnector.V2Connector,212,0,14,0,38,0,13,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractNetworkTopologySnitch,4,91,6,18,2,20,6,8,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlans.new ReplicaPlans.Selector() {...},0,6,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlans.new ReplicaPlans.Selector() {...},0,81,1,5,0,16,1,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlans.new ReplicaPlans.Selector() {...},54,86,10,8,9,13,8,7,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,EndpointSnitchInfo,0,30,0,0,0,8,0,7,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaLayout.ForRangeRead,25,8,2,0,4,3,3,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicationStrategy.ReplicaHolder,0,12,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,InetAddressAndPort,131,212,11,17,22,52,16,28,7,23
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,SimpleSnitch,0,11,0,0,0,5,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaMultimap.Builder,0,46,0,0,0,11,0,5,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractEndpointSnitch,6,48,3,5,0,9,2,9,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,InetAddressAndPort.FwdFrmSerializer,30,67,7,5,3,17,6,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,EndpointsByReplica,12,4,0,0,2,2,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,GoogleCloudSnitch,30,0,0,0,8,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,RangesAtEndpoint.Builder,33,81,5,6,4,16,6,7,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.SharedForRangeRead,13,9,0,0,1,2,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.ForPaxosWrite,0,17,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.AbstractForRead,10,48,1,3,1,7,2,7,1,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,SystemReplicas,3,37,0,2,1,8,1,5,1,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,PendingRangeMaps,48,289,5,21,9,60,4,21,1,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaMultimap,32,58,6,0,6,16,6,11,3,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,RangesByEndpoint.Builder,0,17,0,0,0,5,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Replica,71,203,9,17,10,37,13,21,5,16
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,PropertyFileSnitch,146,282,18,30,18,74,16,18,0,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan,0,10,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.ForWrite,21,84,1,1,2,14,3,11,2,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractCloudMetadataServiceSnitch,145,0,20,0,30,0,16,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,NetworkTopologyStrategy.DatacenterEndpoints,7,122,3,11,1,26,3,8,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.ReplicaMap,31,159,4,16,6,33,6,15,3,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Ec2MultiRegionSnitch,77,0,2,0,22,0,5,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,TokenMetadataEvent,34,0,0,0,10,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,DynamicEndpointSnitch,191,562,21,67,37,125,29,50,14,21
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.ForRead,22,0,4,0,1,0,4,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicationFactor,48,203,13,27,3,36,14,20,1,13
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,InOurDc.ReplicaTester,0,14,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,InOurDc.EndpointTester,0,13,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,NetworkTopologyStrategy,98,421,23,43,14,90,24,26,3,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AlibabaCloudSnitch,27,0,0,0,7,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Replicas.ReplicaCount,9,35,1,5,2,7,2,7,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,EndpointsByRange.Builder,0,26,0,0,0,7,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaPlan.AbstractReplicaPlan,4,31,1,1,0,12,1,6,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,Ec2Snitch,172,0,18,0,39,0,16,0,7,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.ReplicaList.new Iterator() {...},4,44,1,3,0,6,1,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.ReplicaList.new Iterator() {...},8,93,2,8,0,15,2,7,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractReplicaCollection.ReplicaList.new Iterator() {...},0,47,0,2,0,5,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,AbstractCloudMetadataServiceConnector.HttpException,12,0,0,0,4,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,TokenMetadata,754,1714,98,134,117,364,93,102,17,62
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,RangesByEndpoint,0,15,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,TokenMetadataEvent.TokenMetadataEventType,0,24,0,0,0,3,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.locator,ReplicaCollection.Builder.Conflict,0,34,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,IncomingStreamMessage,47,31,10,0,6,8,7,4,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,OutgoingStreamMessage,18,88,3,7,3,30,4,9,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,IncomingStreamMessage.new StreamMessage.Serializer() {...},50,43,4,2,8,9,5,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,PrepareAckMessage,0,11,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,KeepAliveMessage.new StreamMessage.Serializer() {...},7,3,0,0,3,1,3,1,3,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,CompleteMessage,0,11,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,CompleteMessage.new StreamMessage.Serializer() {...},0,10,0,0,0,4,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,PrepareSynMessage.new StreamMessage.Serializer() {...},0,134,0,12,0,22,0,10,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,KeepAliveMessage,6,5,0,0,3,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,StreamMessageHeader.FileMessageHeaderSerializer,67,92,4,6,10,21,3,6,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,PrepareAckMessage.new StreamMessage.Serializer() {...},0,10,0,0,0,4,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,SessionFailedMessage.new StreamMessage.Serializer() {...},0,10,0,0,0,4,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,OutgoingStreamMessage.new StreamMessage.Serializer() {...},7,16,0,0,2,6,2,2,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,PrepareSynAckMessage.new StreamMessage.Serializer() {...},0,74,0,6,0,14,0,7,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,ReceivedMessage.new StreamMessage.Serializer() {...},0,27,0,0,0,6,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,StreamInitMessage.StreamInitMessageSerializer,0,130,0,10,0,25,0,8,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,StreamInitMessage,0,81,0,0,0,17,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,ReceivedMessage,0,35,0,0,0,8,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,StreamMessage,11,39,0,0,2,9,2,4,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,PrepareSynMessage,0,66,0,2,0,13,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,StreamMessage.Type,18,190,4,6,3,26,4,5,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,PrepareSynAckMessage,0,53,0,2,0,11,0,4,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,SessionFailedMessage,0,11,0,0,0,4,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.streaming.messages,StreamMessageHeader,58,88,12,0,6,22,8,4,2,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.logging,NoOpFallbackLoggingSupport,16,0,0,0,6,0,4,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.logging,VirtualTableAppender,140,0,14,0,37,0,16,0,9,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.logging,LoggingSupportFactory,8,22,1,3,2,6,1,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.logging,LogbackLoggingSupport,165,105,26,12,34,29,18,10,3,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.logging,LogbackLoggingSupport.SMAwareReconfigureOnChangeFilter,30,0,4,0,11,0,4,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.utils.logging,LoggingSupport,4,0,0,0,3,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,PendingRangeCalculatorService,27,78,1,5,5,26,4,8,3,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,TokenRange.EndpointDetails,77,0,6,0,12,0,7,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.RepairCommandExecutorHandle,3,5,0,0,1,1,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CacheService,234,177,26,8,70,52,31,13,16,11
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,FailureRecordingCallback,21,6,0,0,6,1,4,1,4,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.12.new SimpleFileVisitor() {...},66,110,8,16,9,22,7,8,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CacheService.RowCacheSerializer,92,4,8,0,17,1,7,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,AbstractWriteResponseHandler,165,238,24,24,39,61,18,23,3,14
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.StartupCheckType,0,70,0,0,0,11,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ClientState,112,680,19,99,29,165,23,86,6,44
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService,670,990,74,85,143,227,80,74,29,45
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CacheService.KeyCacheSerializer,54,321,8,18,11,70,8,14,0,9
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,GCInspector,97,435,25,31,25,94,20,23,2,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,DatacenterWriteResponseHandler,4,37,1,5,0,10,1,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,GCInspector.State,0,60,0,0,0,12,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,SnapshotVerbHandler,78,0,6,0,16,0,6,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService.LeavingReplica,66,0,8,0,15,0,8,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.Holder,0,5,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CassandraDaemon.NativeAccess,4,3,0,0,2,1,2,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,DefaultFSErrorHandler,160,10,34,0,39,3,22,2,4,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.DroppableRunnable,20,29,1,1,5,10,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageServiceMBean,35,0,0,0,4,0,4,0,4,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,RangeRelocator,645,0,50,0,116,0,42,0,17,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.HintRunnable,6,32,0,2,2,8,0,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,NativeTransportService,100,123,16,13,21,36,16,10,4,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.LocalReadRunnable,60,97,6,4,13,28,8,4,3,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,LoadBroadcaster,0,71,0,4,0,21,0,9,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ClientWarn.State,9,26,2,2,1,7,2,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,FailureRecordingCallback.AsMap,18,0,0,0,6,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,FailureRecordingCallback.AsMap.new AbstractSet() {...},26,0,2,0,6,0,4,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,LoadBroadcaster.new Runnable() {...},3,23,1,3,1,7,1,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService.Mode,0,104,0,0,0,1,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.ConsistentSessions,0,15,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,FileSystemOwnershipCheck,461,33,43,1,100,12,34,6,12,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.PaxosBallotAndContention,41,9,8,0,6,4,6,1,2,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,SSTablesVersionsInUseChangeNotification,15,6,0,0,1,3,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.ViewWriteMetricsWrapped,0,20,0,0,0,6,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CassandraDaemon,234,788,33,77,77,231,39,59,10,33
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,PendingRangeCalculatorServiceEvent,38,0,2,0,13,0,6,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.LocalMutationRunnable.new StorageProxy.HintRunnable() {...},0,11,0,0,0,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},9,14,2,2,2,5,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},22,56,5,5,5,13,4,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},20,56,8,6,9,16,7,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},18,46,4,6,3,12,3,5,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},18,46,4,6,3,12,3,5,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},9,26,1,3,3,7,1,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},35,75,3,5,8,15,3,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.new RequestCallback() {...},8,20,0,0,2,3,1,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.new RequestCallback() {...},39,36,3,3,7,7,3,4,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.new Runnable() {...},0,26,0,0,0,4,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,EchoVerbHandler,5,27,1,1,1,7,1,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy,960,3235,108,266,261,738,164,202,84,95
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,DataResurrectionCheck.Heartbeat,53,0,6,0,14,0,9,0,6,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,QueryState,10,52,0,4,4,16,1,10,1,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.LocalMutationRunnable,12,60,0,2,4,16,2,3,2,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.ParentRepairStatus,0,34,0,0,0,2,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,PendingRangeCalculatorServiceDiagnostics,27,24,4,4,4,10,4,6,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,TokenRange,167,0,4,0,31,0,7,0,5,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,TruncateResponseHandler,28,131,3,9,4,30,3,9,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,DataResurrectionCheck,366,20,34,2,80,7,28,5,10,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,EmbeddedCassandraService,21,0,0,0,8,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,SSTablesGlobalTracker,50,360,11,51,7,79,11,38,1,17
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CacheService.CacheType,0,48,0,0,0,8,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.WriteResponseHandlerWrapper,0,9,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,DataResurrectionCheck.TableGCPeriod,9,0,0,0,4,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService.new Ordering() {...},18,0,0,0,2,0,2,0,2,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,FailureRecordingCallback.FailureResponses,69,0,2,0,15,0,12,0,11,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService.new FutureCallback() {...},25,0,0,0,6,0,3,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService.new SSTableLoader.Client() {...},63,0,4,0,14,0,5,0,3,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService,6735,6263,705,637,1484,1449,798,460,338,238
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService.new WrappedRunnable() {...},8,19,0,0,4,3,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageService.new FutureCallback() {...},59,64,6,2,12,14,5,2,1,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks,58,224,8,8,9,43,6,10,0,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,BatchlogResponseHandler,21,51,0,2,6,16,5,7,5,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,WriteResponseHandler,0,44,0,2,0,13,0,6,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ClientWarn,0,48,0,6,0,17,0,10,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},5,26,2,4,2,8,2,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},8,12,1,1,3,5,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},4,12,2,2,2,4,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},26,84,9,11,7,17,8,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},18,15,2,2,4,5,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},7,26,2,4,2,9,2,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},60,90,10,8,14,21,7,5,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},7,11,2,2,2,4,2,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupChecks.new StartupCheck() {...},1,11,1,1,1,4,1,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,DatacenterSyncWriteResponseHandler,33,116,3,11,4,26,4,7,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,ActiveRepairService.ParentRepairSession,9,111,1,5,1,23,2,10,1,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageServiceMBean.StageConcurrency,9,0,0,0,4,0,1,0,1,0
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,PendingRangeCalculatorServiceEvent.PendingRangeCalculatorServiceEventType,0,44,0,0,0,5,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.new PartitionIterator() {...},0,30,0,0,0,7,0,4,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.new StorageProxy.HintRunnable() {...},8,81,2,6,2,14,2,4,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.new StorageProxy.LocalMutationRunnable() {...},21,26,3,1,5,7,3,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.new StorageProxy.LocalMutationRunnable() {...},8,17,0,0,3,5,1,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.new StorageProxy.LocalMutationRunnable() {...},4,38,1,1,1,10,2,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.new StorageProxy.DroppableRunnable() {...},4,41,1,1,0,6,1,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,BatchlogResponseHandler.BatchlogCleanup,0,25,0,2,0,10,0,5,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StorageProxy.new CacheLoader() {...},0,8,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,StartupCheck,0,3,0,0,0,2,0,2,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,GCInspector.GCState,0,37,0,2,0,11,0,3,0,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CacheService.CounterCacheSerializer,59,4,10,0,15,1,8,2,3,2
JaCoCo Cassandara Coverage Report,org.apache.cassandra.service,CassandraDaemon.new MetricRegistryListener.Base() {...},26,3,0,0,6,1,1,1,1,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CompressionInfo,49,56,11,5,9,10,9,6,2,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraCompressedStreamWriter.Section,0,9,0,0,0,4,0,1,0,1
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraCompressedStreamWriter,59,260,5,7,7,42,4,8,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamReceiver,79,308,10,26,13,67,10,25,1,16
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraCompressedStreamReader,56,259,7,7,8,39,5,6,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamReader.StreamDeserializer,52,89,10,2,13,21,12,8,6,8
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CompressionInfo.CompressionInfoSerializer,42,74,4,8,9,19,3,7,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,ComponentManifest.new IVersionedSerializer() {...},40,72,2,4,6,14,2,5,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraEntireSSTableStreamReader,75,356,9,9,11,72,7,8,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamHeader,158,104,26,8,15,25,16,10,3,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamHeader.Builder,0,85,0,2,0,29,0,13,0,12
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraIncomingFile,83,149,20,8,9,34,15,12,3,10
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,ComponentContext,28,114,3,9,3,26,3,9,0,6
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamHeader.CassandraStreamHeaderSerializer,140,229,6,10,20,56,5,9,1,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamReceiver.new LifecycleNewTracker() {...},14,25,0,0,4,6,1,3,1,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamManager,12,221,3,19,4,42,4,15,1,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamWriter,23,280,5,9,0,53,5,7,0,5
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraStreamReader,70,312,8,10,9,54,6,10,0,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CompressionInfo.new CompressionInfo() {...},0,15,0,0,0,3,0,3,0,3
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CompressionInfo.new CompressionInfo() {...},3,35,1,3,1,7,1,5,0,4
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CompressedInputStream,144,213,19,11,22,48,16,8,2,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,ComponentManifest,36,122,6,8,10,27,7,10,3,7
JaCoCo Cassandara Coverage Report,org.apache.cassandra.db.streaming,CassandraEntireSSTableStreamWriter,0,247,0,2,0,40,0,4,0,3
